,yyyy,periodQ,PerStatus,PerNo,Work Overtime,Business Trip A,Business Trip B,Number of leave A,Number of leave B
4732,2014,2014Q1,0,3409,0,1,0,5,0
4733,2014,2014Q3,0,3406,5,3,0,2,0
4734,2014,2014Q1,0,3394,1,1,0,4,0
4735,2014,2014Q2,0,3394,1,2,0,2,0
4736,2014,2014Q3,0,3394,0,2,0,5,0
4737,2014,2014Q4,0,3394,0,1,0,1,0
4738,2014,2014Q1,0,3404,2,0,0,3,0
4739,2014,2014Q2,0,3404,0,1,0,3,0
4740,2014,2014Q2,0,2650,0,1,0,2,0
4741,2014,2014Q3,0,3404,0,1,0,4,0
4742,2014,2014Q4,0,2642,6,3,2,6,0
4743,2014,2014Q3,0,2642,1,3,2,0,0
4744,2014,2014Q1,0,2635,0,1,0,2,0
4745,2014,2014Q2,0,2642,0,3,2,0,0
4746,2014,2014Q1,0,2642,0,1,2,0,0
4747,2014,2014Q1,0,3406,0,3,0,2,0
4748,2014,2014Q4,0,3404,0,2,0,3,0
4749,2014,2014Q4,0,3412,0,3,0,2,0
4750,2014,2014Q3,0,2650,0,1,0,1,0
4751,2014,2014Q3,0,3371,0,4,0,3,0
4752,2014,2014Q2,0,2659,0,3,0,1,0
4753,2014,2014Q3,0,2659,0,3,0,4,0
4754,2014,2014Q4,0,2659,0,3,0,4,0
4755,2014,2014Q4,0,3360,0,3,0,1,0
4756,2014,2014Q3,0,3360,0,4,0,2,0
4757,2014,2014Q2,0,3360,0,3,1,3,0
4758,2014,2014Q1,0,3360,1,2,0,3,0
4759,2014,2014Q4,0,3406,0,4,0,2,0
4760,2014,2014Q4,0,3359,0,0,0,2,0
4761,2014,2014Q2,0,3359,0,0,0,5,0
4762,2014,2014Q1,0,3359,0,0,0,1,0
4763,2014,2014Q1,0,2663,0,1,0,1,0
4764,2014,2014Q2,0,2663,0,1,0,3,0
4765,2014,2014Q3,0,2663,0,1,0,2,0
4766,2014,2014Q1,0,2659,0,4,0,0,0
4767,2014,2014Q4,0,2663,0,2,0,3,0
4768,2014,2014Q3,0,3357,0,1,0,1,0
4769,2014,2014Q2,0,3357,0,2,0,1,0
4770,2014,2014Q4,0,3355,3,0,0,2,0
4771,2014,2014Q2,0,3406,2,4,0,3,0
4772,2014,2014Q3,0,3359,0,0,0,1,0
4773,2014,2014Q2,0,3412,0,1,0,5,0
4774,2014,2014Q1,0,3412,0,3,0,2,0
4775,2014,2014Q1,0,2665,12,1,0,0,0
4776,2014,2014Q3,0,2665,15,1,0,0,0
4777,2014,2014Q4,0,2665,15,0,0,2,0
4778,2014,2014Q4,0,3352,0,1,0,2,0
4779,2014,2014Q3,0,3352,0,0,0,3,0
4780,2014,2014Q2,0,3352,0,0,0,2,0
4781,2014,2014Q4,0,3357,0,1,0,1,0
4782,2014,2014Q1,0,3361,0,1,0,1,0
4783,2014,2014Q2,0,3361,0,1,0,4,0
4784,2014,2014Q3,0,3361,0,1,0,4,0
4785,2014,2014Q2,0,3371,0,5,0,2,0
4786,2014,2014Q1,0,3355,1,0,0,1,0
4787,2014,2014Q1,0,3371,0,4,0,2,0
4788,2014,2014Q3,0,3368,4,2,0,3,0
4789,2014,2014Q2,0,3368,2,1,0,4,0
4790,2014,2014Q1,0,3368,0,1,0,3,0
4791,2014,2014Q1,0,2652,1,1,0,1,0
4792,2014,2014Q2,0,2652,0,2,0,4,0
4793,2014,2014Q3,0,2652,1,2,0,2,0
4794,2014,2014Q4,0,2652,0,2,0,2,0
4795,2014,2014Q4,0,3364,0,1,2,4,0
4796,2014,2014Q3,0,3364,0,2,0,2,0
4797,2014,2014Q2,0,3364,0,2,0,1,0
4798,2014,2014Q1,0,3364,0,1,0,1,0
4799,2014,2014Q2,0,2665,15,2,0,1,0
4800,2014,2014Q4,0,3363,0,0,0,4,0
4801,2014,2014Q3,0,3363,0,0,0,3,0
4802,2014,2014Q2,0,3363,0,0,0,1,0
4803,2014,2014Q1,0,3362,4,0,0,2,0
4804,2014,2014Q2,0,3362,4,1,0,0,0
4805,2014,2014Q3,0,3362,1,0,0,0,0
4806,2014,2014Q4,0,3362,2,0,0,0,0
4807,2014,2014Q4,0,2657,0,2,0,6,0
4808,2014,2014Q4,0,2650,0,1,0,5,0
4809,2014,2014Q3,0,2657,0,4,0,2,0
4810,2014,2014Q1,0,2657,0,3,0,1,0
4811,2014,2014Q4,1,2654,0,1,0,11,0
4812,2014,2014Q3,0,2654,0,1,0,3,0
4813,2014,2014Q2,0,2654,0,0,0,2,0
4814,2014,2014Q2,0,3355,1,0,0,2,0
4815,2014,2014Q1,0,2654,0,1,0,2,0
4816,2014,2014Q2,0,2657,4,5,0,1,0
4817,2014,2014Q1,0,3584,0,5,0,4,0
4818,2014,2014Q1,0,3415,0,1,0,1,0
4819,2014,2014Q3,0,3415,0,1,0,4,0
4820,2014,2014Q1,0,2567,2,3,0,0,0
4821,2014,2014Q3,0,2622,0,0,0,2,0
4822,2014,2014Q4,1,2622,0,0,0,2,0
4823,2014,2014Q1,0,2623,0,1,0,1,0
4824,2014,2014Q2,0,2623,0,1,0,2,0
4825,2014,2014Q3,0,2623,0,1,0,3,0
4826,2014,2014Q4,0,3361,0,0,0,0,0
4827,2014,2014Q1,0,3363,0,0,0,1,0
4828,2014,2014Q4,0,2623,0,1,0,3,0
4829,2014,2014Q4,0,2507,3,0,0,0,0
4830,2014,2014Q3,0,3449,0,0,0,3,0
4831,2014,2014Q3,0,3448,0,1,0,1,0
4832,2014,2014Q2,0,3448,0,0,0,7,0
4833,2014,2014Q1,0,3448,0,1,0,3,0
4834,2014,2014Q2,0,2622,0,0,0,2,0
4835,2014,2014Q1,0,2624,0,1,0,4,0
4836,2014,2014Q3,0,2624,0,0,0,3,0
4837,2014,2014Q4,0,2624,0,0,0,3,0
4838,2014,2014Q4,0,3446,0,1,0,3,0
4839,2014,2014Q3,0,3446,0,3,0,3,0
4840,2014,2014Q4,0,3453,0,1,0,3,0
4841,2014,2014Q2,0,3446,0,3,0,1,0
4842,2014,2014Q4,0,3444,0,0,0,2,0
4843,2014,2014Q3,0,3444,0,0,0,4,0
4844,2014,2014Q2,0,3444,0,0,0,2,0
4845,2014,2014Q1,0,3444,0,0,0,2,0
4846,2014,2014Q4,0,3438,0,0,0,1,0
4847,2014,2014Q3,0,3438,0,0,0,2,0
4848,2014,2014Q2,0,3438,0,1,1,0,0
4849,2014,2014Q1,0,3438,0,1,0,0,0
4850,2014,2014Q2,0,2624,0,1,1,4,0
4851,2014,2014Q1,0,2622,0,0,0,2,0
4852,2014,2014Q1,0,3450,0,3,0,1,0
4853,2014,2014Q1,0,3446,0,2,1,2,0
4854,2014,2014Q4,0,3448,0,1,0,4,0
4855,2014,2014Q1,0,3449,0,0,0,3,0
4856,2014,2014Q2,0,3450,0,5,0,3,0
4857,2014,2014Q1,0,3463,0,2,0,3,0
4858,2014,2014Q3,0,2619,3,5,0,2,0
4859,2014,2014Q4,0,2619,2,6,0,5,0
4860,2014,2014Q3,0,3462,0,1,0,6,0
4861,2014,2014Q2,0,3462,0,1,0,2,0
4862,2014,2014Q1,0,3462,0,1,0,2,0
4863,2014,2014Q4,0,3458,3,0,0,0,0
4864,2014,2014Q3,0,3458,0,1,0,0,0
4865,2014,2014Q2,0,3458,0,0,0,2,0
4866,2014,2014Q1,0,3458,0,0,0,1,0
4867,2014,2014Q4,0,3455,7,0,0,6,0
4868,2014,2014Q1,0,2620,0,1,0,3,0
4869,2014,2014Q1,0,2507,4,0,0,2,0
4870,2014,2014Q2,0,2620,0,1,0,2,0
4871,2014,2014Q3,0,3450,2,6,1,2,0
4872,2014,2014Q4,0,2621,0,1,0,3,0
4873,2014,2014Q3,0,2621,0,0,0,3,0
4874,2014,2014Q2,0,2621,0,1,0,1,0
4875,2014,2014Q1,0,2621,0,0,0,3,0
4876,2014,2014Q4,0,3450,0,4,2,6,0
4877,2014,2014Q4,0,3434,0,3,0,0,0
4878,2014,2014Q1,0,3453,1,1,0,2,0
4879,2014,2014Q3,0,3453,0,1,0,3,0
4880,2014,2014Q1,0,2619,0,4,0,2,0
4881,2014,2014Q4,0,3462,0,2,0,1,0
4882,2014,2014Q3,0,2620,0,1,0,4,0
4883,2014,2014Q2,0,2619,0,3,0,1,0
4884,2014,2014Q1,0,3455,15,0,0,1,0
4885,2014,2014Q2,0,3416,0,0,0,1,0
4886,2014,2014Q2,0,3415,0,1,0,5,0
4887,2014,2014Q3,0,3434,0,2,1,1,0
4888,2014,2014Q1,0,3434,0,2,0,4,0
4889,2014,2014Q1,0,3425,0,0,0,2,0
4890,2014,2014Q4,0,3420,0,0,0,2,0
4891,2014,2014Q1,0,2630,0,0,0,2,0
4892,2014,2014Q2,0,2630,0,1,0,2,0
4893,2014,2014Q3,0,2630,0,1,0,3,0
4894,2014,2014Q4,0,2630,1,1,0,3,0
4895,2014,2014Q2,0,3455,15,0,0,1,0
4896,2014,2014Q3,0,3420,0,0,0,2,0
4897,2014,2014Q1,0,3420,0,0,0,4,0
4898,2014,2014Q4,0,3419,0,0,0,2,0
4899,2014,2014Q3,0,3419,0,0,0,5,0
4900,2014,2014Q2,0,3419,3,0,3,2,0
4901,2014,2014Q1,0,3419,0,0,0,1,0
4902,2014,2014Q4,0,3418,0,1,0,2,0
4903,2014,2014Q2,0,3425,0,0,2,1,0
4904,2014,2014Q1,0,2632,0,2,0,2,0
4905,2014,2014Q3,0,2632,0,3,0,4,0
4906,2014,2014Q4,0,2632,0,3,2,1,0
4907,2014,2014Q3,0,3418,1,1,0,0,0
4908,2014,2014Q2,0,3420,0,1,0,2,0
4909,2014,2014Q2,0,3453,0,2,0,2,0
4910,2014,2014Q4,0,2620,0,2,0,0,0
4911,2014,2014Q2,0,3418,0,1,2,1,0
4912,2014,2014Q1,0,3418,0,1,0,2,0
4913,2014,2014Q1,0,3416,0,0,0,2,0
4914,2014,2014Q4,0,3415,0,2,0,1,0
4915,2014,2014Q1,0,2633,5,1,0,3,0
4916,2014,2014Q2,0,2633,5,1,0,1,0
4917,2014,2014Q3,0,2633,4,1,0,4,0
4918,2014,2014Q4,0,2633,4,1,0,6,0
4919,2014,2014Q2,0,2632,0,2,0,5,0
4920,2014,2014Q3,0,3425,0,0,0,3,0
4921,2014,2014Q4,1,3425,0,0,0,2,0
4922,2014,2014Q1,0,3429,0,0,0,2,0
4923,2014,2014Q1,0,2626,0,5,1,2,0
4924,2014,2014Q3,0,3455,0,0,0,2,0
4925,2014,2014Q2,0,2626,0,6,0,1,0
4926,2014,2014Q4,0,2626,0,5,0,3,0
4927,2014,2014Q4,0,3433,0,1,0,2,0
4928,2014,2014Q3,0,3433,0,2,0,2,0
4929,2014,2014Q2,0,3433,0,1,0,2,0
4930,2014,2014Q1,0,3433,0,0,0,4,0
4931,2014,2014Q4,0,3432,0,0,0,2,0
4932,2014,2014Q3,0,3432,0,1,0,2,0
4933,2014,2014Q2,0,3432,0,0,0,3,0
4934,2014,2014Q1,0,3432,2,0,0,2,0
4935,2014,2014Q3,0,3416,0,1,0,1,0
4936,2014,2014Q4,0,3416,3,0,0,3,0
4937,2014,2014Q3,0,2626,0,6,2,1,0
4938,2014,2014Q2,0,2507,3,0,0,1,0
4939,2014,2014Q1,0,2627,0,1,0,2,0
4940,2014,2014Q3,0,2627,0,2,0,1,0
4941,2014,2014Q2,0,3429,0,0,0,2,0
4942,2014,2014Q3,0,3429,0,1,0,3,0
4943,2014,2014Q4,0,3429,0,0,0,0,0
4944,2014,2014Q4,0,2629,14,2,0,6,0
4945,2014,2014Q3,0,2629,8,1,0,0,0
4946,2014,2014Q2,0,2629,3,1,0,1,0
4947,2014,2014Q2,0,3434,0,1,2,6,0
4948,2014,2014Q1,0,2629,0,1,0,1,0
4949,2014,2014Q2,0,3430,0,2,0,1,0
4950,2014,2014Q3,0,3430,0,3,0,7,0
4951,2014,2014Q4,0,3430,1,2,1,2,0
4952,2014,2014Q1,0,3431,0,5,1,2,0
4953,2014,2014Q2,0,3431,0,5,0,1,0
4954,2014,2014Q3,0,3431,0,5,1,2,0
4955,2014,2014Q1,0,3430,0,1,2,0,0
4956,2014,2014Q1,0,3352,0,0,0,1,0
4957,2014,2014Q2,0,3584,2,5,0,2,0
4958,2014,2014Q4,0,3584,0,6,0,2,0
4959,2014,2014Q1,0,2492,6,3,0,2,0
4960,2014,2014Q2,0,2492,7,4,0,2,0
4961,2014,2014Q3,0,2492,5,5,0,2,0
4962,2014,2014Q4,0,2492,2,5,0,1,0
4963,2014,2014Q2,0,3721,0,0,0,2,0
4964,2014,2014Q4,0,3431,0,6,1,1,0
4965,2014,2014Q3,0,3721,0,0,0,3,0
4966,2014,2014Q1,0,3721,0,0,0,1,0
4967,2014,2014Q1,0,3712,0,1,0,1,0
4968,2014,2014Q3,0,3719,0,1,0,2,0
4969,2014,2014Q2,0,3719,0,2,0,2,0
4970,2014,2014Q1,0,3719,0,1,0,1,0
4971,2014,2014Q4,1,3717,0,1,0,3,0
4972,2014,2014Q3,0,3717,0,0,0,5,0
4973,2014,2014Q2,0,3717,0,1,0,4,0
4974,2014,2014Q4,0,3721,0,0,0,4,0
4975,2014,2014Q1,0,3717,0,1,0,4,0
4976,2014,2014Q3,0,3716,0,0,0,0,0
4977,2014,2014Q2,0,3716,0,1,0,2,0
4978,2014,2014Q1,0,3716,0,1,0,3,0
4979,2014,2014Q1,0,3732,0,1,1,3,0
4980,2014,2014Q4,1,3715,0,0,0,6,0
4981,2014,2014Q2,0,3715,0,0,0,1,0
4982,2014,2014Q1,0,3715,0,0,0,1,0
4983,2014,2014Q4,0,3713,0,0,1,2,0
4984,2014,2014Q3,0,3713,0,0,0,1,0
4985,2014,2014Q2,0,3713,0,0,0,3,0
4986,2014,2014Q1,0,3713,0,0,0,4,0
4987,2014,2014Q4,1,3712,0,1,0,5,0
4988,2014,2014Q3,0,3712,0,2,0,1,0
4989,2014,2014Q2,0,3712,0,2,0,2,0
4990,2014,2014Q4,0,3716,0,2,0,4,0
4991,2014,2014Q4,0,3719,0,3,0,1,0
4992,2014,2014Q3,0,3715,0,0,0,2,0
4993,2014,2014Q2,0,2627,0,1,0,1,0
4994,2014,2014Q3,0,3732,1,1,2,2,0
4995,2014,2014Q4,0,3732,1,2,0,2,0
4996,2014,2014Q2,0,3749,0,0,0,4,0
4997,2014,2014Q1,0,3749,1,1,0,4,0
4998,2014,2014Q4,0,3743,0,1,1,4,0
4999,2014,2014Q3,0,3743,0,1,2,5,0
5000,2014,2014Q2,0,3743,0,1,1,2,0
5001,2014,2014Q1,0,3743,0,1,0,2,0
5002,2014,2014Q4,0,3741,0,2,2,2,0
5003,2014,2014Q3,0,3741,0,0,0,1,0
5004,2014,2014Q2,0,3741,0,1,0,2,0
5005,2014,2014Q4,0,2627,0,2,0,5,0
5006,2014,2014Q1,0,3741,0,1,0,1,0
5007,2014,2014Q2,0,3732,3,1,2,1,0
5008,2014,2014Q2,0,2490,13,1,0,2,0
5009,2014,2014Q4,0,2490,8,0,0,4,0
5010,2014,2014Q4,0,3734,0,0,0,4,0
5011,2014,2014Q3,0,3734,0,1,0,3,0
5012,2014,2014Q2,0,3734,0,0,0,3,0
5013,2014,2014Q1,0,3734,0,0,0,4,0
5014,2014,2014Q4,0,3733,0,2,0,2,0
5015,2014,2014Q3,0,3733,0,2,0,3,0
5016,2014,2014Q2,0,3733,0,2,0,3,0
5017,2014,2014Q1,0,3733,0,0,0,2,0
5018,2014,2014Q1,0,2490,1,0,0,2,0
5019,2014,2014Q3,0,3749,0,1,0,3,0
5020,2014,2014Q4,0,3749,0,0,0,4,0
5021,2014,2014Q1,0,2491,0,0,0,6,0
5022,2014,2014Q2,0,2491,0,0,0,3,0
5023,2014,2014Q3,0,2490,10,1,0,3,0
5024,2014,2014Q1,0,2499,0,1,0,5,0
5025,2014,2014Q2,0,2499,0,1,0,6,0
5026,2014,2014Q3,0,2499,0,0,0,2,0
5027,2014,2014Q2,0,3687,0,4,0,1,0
5028,2014,2014Q1,0,3687,0,1,0,1,0
5029,2014,2014Q4,0,3684,4,5,0,3,0
5030,2014,2014Q3,0,3684,12,7,0,0,0
5031,2014,2014Q2,0,3684,8,4,0,3,0
5032,2014,2014Q1,0,3684,2,1,0,3,0
5033,2014,2014Q4,0,3683,0,0,0,2,0
5034,2014,2014Q1,0,3756,0,2,0,3,0
5035,2014,2014Q1,0,2506,0,1,0,2,0
5036,2014,2014Q3,0,2506,0,2,0,3,0
5037,2014,2014Q4,0,2506,0,3,2,3,0
5038,2014,2014Q3,0,3683,0,0,0,1,0
5039,2014,2014Q2,0,3683,0,0,0,3,0
5040,2014,2014Q1,0,3683,0,0,0,4,0
5041,2014,2014Q3,0,3687,1,2,0,3,0
5042,2014,2014Q4,0,3682,0,0,0,4,0
5043,2014,2014Q2,0,3682,0,0,0,4,0
5044,2014,2014Q1,0,3682,0,0,0,4,0
5045,2014,2014Q4,0,2491,0,0,0,2,0
5046,2014,2014Q3,0,2491,0,0,0,4,0
5047,2014,2014Q2,0,2506,0,2,4,2,0
5048,2014,2014Q1,0,1331,2,1,0,3,0
5049,2014,2014Q3,0,2507,1,1,0,3,0
5050,2014,2014Q1,0,2484,0,2,0,3,0
5051,2014,2014Q1,0,3679,0,1,0,2,0
5052,2014,2014Q4,0,3677,8,3,0,3,0
5053,2014,2014Q3,0,3677,6,4,0,3,0
5054,2014,2014Q2,0,3677,7,3,0,2,0
5055,2014,2014Q1,0,3677,3,2,0,4,0
5056,2014,2014Q3,0,3682,0,0,0,3,0
5057,2014,2014Q4,0,2505,0,1,0,2,0
5058,2014,2014Q3,0,2505,0,0,0,3,0
5059,2014,2014Q2,0,2505,0,0,0,2,0
5060,2014,2014Q2,0,2462,6,3,0,2,0
5061,2014,2014Q4,0,2499,0,1,0,2,0
5062,2014,2014Q3,0,3709,0,0,0,2,0
5063,2014,2014Q2,0,3709,0,0,0,5,0
5064,2014,2014Q1,0,3709,0,1,0,3,0
5065,2014,2014Q4,0,3708,0,0,0,2,10
5066,2014,2014Q3,0,3708,0,0,0,2,0
5067,2014,2014Q2,0,3708,0,0,0,4,0
5068,2014,2014Q1,0,3708,0,0,0,2,0
5069,2014,2014Q1,0,2500,0,3,0,5,0
5070,2014,2014Q2,0,2500,0,4,0,2,0
5071,2014,2014Q3,0,2500,0,3,0,5,0
5072,2014,2014Q4,0,2500,0,2,0,3,0
5073,2014,2014Q4,0,3709,0,1,0,2,0
5074,2014,2014Q2,0,3679,0,1,0,4,0
5075,2014,2014Q3,0,3679,0,2,0,2,0
5076,2014,2014Q4,0,3699,0,0,0,2,0
5077,2014,2014Q3,0,3699,0,1,0,1,0
5078,2014,2014Q4,0,3687,0,3,2,2,0
5079,2014,2014Q4,0,2504,2,1,0,2,0
5080,2014,2014Q3,0,2504,5,1,0,4,0
5081,2014,2014Q2,0,2504,3,1,0,4,0
5082,2014,2014Q1,0,2504,2,1,0,0,0
5083,2014,2014Q2,0,3756,0,3,0,2,0
5084,2014,2014Q1,0,3693,0,1,0,4,0
5085,2014,2014Q3,0,3693,0,1,0,2,0
5086,2014,2014Q4,0,3693,0,0,0,4,4
5087,2014,2014Q1,0,3694,0,3,0,3,0
5088,2014,2014Q2,0,3694,0,2,0,3,0
5089,2014,2014Q3,0,3815,0,0,0,3,0
5090,2014,2014Q3,0,3694,0,2,0,3,0
5091,2014,2014Q2,0,3693,0,1,0,7,0
5092,2014,2014Q3,0,3756,0,5,0,3,0
5093,2014,2014Q4,0,3756,0,4,0,4,0
5094,2014,2014Q4,0,2486,8,1,0,3,0
5095,2014,2014Q4,0,3801,0,1,0,1,0
5096,2014,2014Q3,0,3801,0,1,0,3,0
5097,2014,2014Q2,0,3801,0,0,0,3,0
5098,2014,2014Q1,0,3801,0,1,0,3,0
5099,2014,2014Q1,0,2462,1,1,0,3,0
5100,2014,2014Q1,0,3699,0,0,0,2,0
5101,2014,2014Q2,0,3699,0,1,0,6,0
5102,2014,2014Q4,0,3694,0,1,0,2,0
5103,2014,2014Q1,0,2505,0,0,0,2,0
5104,2014,2014Q3,0,2462,1,1,0,4,0
5105,2014,2014Q4,0,3817,0,1,0,1,0
5106,2014,2014Q4,0,2463,1,0,0,3,0
5107,2014,2014Q4,0,3799,6,7,0,2,0
5108,2014,2014Q3,0,3799,3,2,0,3,0
5109,2014,2014Q1,0,3804,0,0,0,2,0
5110,2014,2014Q2,0,3799,0,0,0,2,0
5111,2014,2014Q4,0,3797,2,0,0,0,0
5112,2014,2014Q3,0,3797,0,0,0,0,0
5113,2014,2014Q2,0,3797,3,0,0,0,0
5114,2014,2014Q1,0,3797,3,0,0,0,0
5115,2014,2014Q4,0,2462,2,1,0,1,0
5116,2014,2014Q4,0,3796,0,1,0,2,0
5117,2014,2014Q2,0,2469,0,1,0,1,0
5118,2014,2014Q3,0,2469,1,2,0,3,0
5119,2014,2014Q4,0,2469,0,1,0,2,0
5120,2014,2014Q3,0,3796,0,1,0,1,0
5121,2014,2014Q2,0,3796,0,1,0,4,0
5122,2014,2014Q1,0,3796,0,1,0,2,0
5123,2014,2014Q4,1,3792,0,0,2,3,0
5124,2014,2014Q3,0,3792,0,0,0,2,0
5125,2014,2014Q1,0,3799,2,2,0,3,0
5126,2014,2014Q2,0,3804,0,0,0,1,0
5127,2014,2014Q3,0,3804,0,0,0,2,0
5128,2014,2014Q1,0,2469,0,2,0,2,0
5129,2014,2014Q3,0,2463,1,0,0,4,0
5130,2014,2014Q2,0,2463,1,0,0,3,0
5131,2014,2014Q4,0,3804,0,1,0,5,0
5132,2014,2014Q3,0,3818,0,3,0,3,0
5133,2014,2014Q1,0,2453,0,2,0,0,0
5134,2014,2014Q2,0,2453,0,1,0,4,0
5135,2014,2014Q3,0,2453,0,1,1,2,0
5136,2014,2014Q4,1,2453,0,1,0,2,0
5137,2014,2014Q1,0,2454,0,2,0,2,0
5138,2014,2014Q2,0,2454,0,3,0,3,0
5139,2014,2014Q3,0,2454,0,3,0,2,0
5140,2014,2014Q4,0,2454,1,4,0,3,0
5141,2014,2014Q3,0,3817,0,1,0,3,0
5142,2014,2014Q2,0,3817,0,1,0,6,0
5143,2014,2014Q1,0,3817,0,0,0,6,0
5144,2014,2014Q1,0,2463,0,0,0,4,0
5145,2014,2014Q4,0,3816,1,5,2,2,0
5146,2014,2014Q4,0,2458,0,4,0,6,0
5147,2014,2014Q3,0,2458,0,3,1,2,0
5148,2014,2014Q2,0,2458,1,3,0,0,0
5149,2014,2014Q1,0,2458,1,2,1,2,0
5150,2014,2014Q1,0,3806,0,0,0,3,0
5151,2014,2014Q2,0,3806,0,0,0,3,0
5152,2014,2014Q2,0,3792,0,2,0,3,0
5153,2014,2014Q3,0,3806,0,0,0,1,0
5154,2014,2014Q1,0,3815,4,1,0,3,0
5155,2014,2014Q1,0,3818,0,2,0,3,0
5156,2014,2014Q2,0,3818,0,1,0,2,0
5157,2014,2014Q3,0,3816,0,2,0,3,0
5158,2014,2014Q4,0,3679,0,1,0,2,0
5159,2014,2014Q2,0,3815,1,1,0,2,0
5160,2014,2014Q2,0,3449,0,0,0,1,0
5161,2014,2014Q1,0,2509,1,1,0,1,0
5162,2014,2014Q1,0,3792,7,5,0,2,0
5163,2014,2014Q3,0,3789,0,1,2,2,0
5164,2014,2014Q3,0,3772,0,0,0,5,0
5165,2014,2014Q2,0,3772,0,0,0,3,0
5166,2014,2014Q1,0,3772,0,0,0,4,0
5167,2014,2014Q1,0,2477,4,1,1,1,0
5168,2014,2014Q2,0,2477,2,2,0,4,0
5169,2014,2014Q3,0,2477,0,2,0,2,0
5170,2014,2014Q2,0,3785,11,5,0,3,0
5171,2014,2014Q4,0,2477,2,2,1,3,0
5172,2014,2014Q3,0,3771,0,0,0,6,0
5173,2014,2014Q2,0,3771,0,0,0,3,0
5174,2014,2014Q1,0,3771,0,0,0,5,0
5175,2014,2014Q4,0,3767,0,0,0,3,0
5176,2014,2014Q3,0,3767,0,0,0,1,0
5177,2014,2014Q2,0,3767,0,0,0,1,0
5178,2014,2014Q4,0,3772,0,0,0,2,0
5179,2014,2014Q1,0,3767,0,0,0,4,0
5180,2014,2014Q3,0,3765,1,1,0,1,0
5181,2014,2014Q2,0,3765,1,1,0,1,0
5182,2014,2014Q1,0,3765,2,1,0,2,0
5183,2014,2014Q4,0,3771,0,0,0,3,0
5184,2014,2014Q4,0,3806,0,0,0,2,0
5185,2014,2014Q2,0,3816,1,4,0,3,0
5186,2014,2014Q4,0,3758,1,2,0,1,0
5187,2014,2014Q3,0,3758,0,3,0,5,0
5188,2014,2014Q2,0,2484,0,2,0,2,0
5189,2014,2014Q3,0,2484,0,1,0,3,0
5190,2014,2014Q4,1,2484,0,1,1,3,0
5191,2014,2014Q1,0,2486,15,0,0,4,0
5192,2014,2014Q2,0,2486,14,0,0,2,0
5193,2014,2014Q3,0,2486,13,1,0,2,0
5194,2014,2014Q4,0,3765,0,0,1,4,0
5195,2014,2014Q1,0,3775,0,1,1,1,0
5196,2014,2014Q2,0,3775,0,1,1,2,0
5197,2014,2014Q3,0,3775,0,1,0,3,0
5198,2014,2014Q2,0,3789,0,1,0,1,0
5199,2014,2014Q1,0,3816,0,2,0,2,0
5200,2014,2014Q1,0,3789,0,2,0,1,0
5201,2014,2014Q3,0,3787,0,0,0,4,0
5202,2014,2014Q2,0,3787,0,0,0,4,0
5203,2014,2014Q1,0,3787,0,0,0,3,0
5204,2014,2014Q4,1,3786,0,2,0,3,0
5205,2014,2014Q3,0,3786,0,2,0,3,0
5206,2014,2014Q2,0,3786,0,2,0,1,0
5207,2014,2014Q1,0,3786,0,1,3,1,0
5208,2014,2014Q4,0,3785,0,5,0,3,0
5209,2014,2014Q3,0,3785,4,3,1,2,0
5210,2014,2014Q1,0,3758,0,2,0,2,0
5211,2014,2014Q2,0,3758,0,1,0,2,0
5212,2014,2014Q4,1,3787,0,0,0,3,0
5213,2014,2014Q4,0,3815,0,1,0,3,0
5214,2014,2014Q1,0,3785,2,3,0,2,0
5215,2014,2014Q2,0,3614,0,5,0,0,0
5216,2014,2014Q1,0,3776,0,1,0,3,0
5217,2014,2014Q2,0,3776,0,2,0,2,0
5218,2014,2014Q3,0,3776,0,1,0,2,0
5219,2014,2014Q4,0,2476,0,2,0,5,0
5220,2014,2014Q3,0,2476,0,3,0,2,0
5221,2014,2014Q4,0,3789,0,2,1,6,0
5222,2014,2014Q2,0,2476,0,2,0,5,0
5223,2014,2014Q4,0,3776,0,1,0,4,0
5224,2014,2014Q4,0,2475,0,1,0,7,0
5225,2014,2014Q4,0,3781,0,0,0,4,0
5226,2014,2014Q3,0,2475,0,0,0,0,0
5227,2014,2014Q1,0,2475,0,1,0,0,0
5228,2014,2014Q1,0,3781,0,0,0,2,0
5229,2014,2014Q1,0,2476,0,3,0,4,0
5230,2014,2014Q2,0,2509,0,1,0,2,0
5231,2014,2014Q3,0,2509,1,2,0,1,0
5232,2014,2014Q4,0,2509,0,1,0,5,0
5233,2014,2014Q1,0,2543,0,1,0,5,0
5234,2014,2014Q2,0,2543,0,0,0,4,0
5235,2014,2014Q3,0,2543,0,0,0,2,0
5236,2014,2014Q4,0,2543,0,1,0,4,0
5237,2014,2014Q3,0,3615,0,3,0,3,0
5238,2014,2014Q2,0,2475,0,1,0,1,0
5239,2014,2014Q4,1,3775,0,1,0,4,0
5240,2014,2014Q2,0,3781,0,0,0,2,0
5241,2014,2014Q2,0,3615,0,3,0,1,0
5242,2014,2014Q1,0,3615,0,3,1,1,0
5243,2014,2014Q1,0,3614,0,4,2,0,0
5244,2014,2014Q4,0,3611,0,2,0,6,0
5245,2014,2014Q3,0,3611,4,2,0,0,0
5246,2014,2014Q2,0,3611,3,2,0,0,0
5247,2014,2014Q4,0,3615,0,4,1,2,0
