,yyyy,PerNo,PerStatus,sex,Job classification,Job level,Factory code,Layers of management,Work experience1,Work experience2,Work experience3,Work experience4,Work experience5,Project Hours,Project Numbers,Current project position,Percentage of Special project,Working place,Training hours A,Training hours B,Training hours C,Total production,Number of Honors,Promotion or Not Promotion,Promotion speed,Number of leave in recent three months A,Number of leave in the past year A,Number of leave in recent three months B,Number of leave in the past year B,Business Trip A,Business Trip B,Business Trip Concentration,Annual performance level A,Annual performance level B,Annual performance level C,Age level,Marital Status,Job tenure level A,Job tenure level B,Job tenure level C,Average number of years of work before employment,highest education level,Graduated School category,Graduated Department category,Family numbers,Commuting cost,Affiliated department,Work Overtime
564,2018,1363,,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,6.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,3.0,1.0,3.0,1.0,8.0,2.0,7.0,1.0,3.0,3.0,0.0,0.0,2.0,,3.0,1.0,10.0,20017.0,0
565,2018,1364,,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,3.0,6.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,8.0,19035.0,0
566,2018,1369,,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,1.0,1.0,6.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,5.0,9.0,1.0,5.0,5.0,0.0,0.0,,,7.0,1.0,8.0,14053.0,2
567,2018,1371,,1.0,1.0,2.0,20.0,4.0,0.0,1.0,0.0,1.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,4.0,1.0,4.0,4.0,6.0,5.0,11.0,1.0,6.0,4.0,4.0,2.0,2.0,4.0,6.0,0.0,8.0,20208.0,0
568,2018,1383,,0.0,2.0,2.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,4.0,2.0,2.0,2.0,1.0,4.0,8.0,1.0,4.0,3.0,1.0,1.0,2.0,5.0,9.0,0.0,8.0,12072.0,2
569,2018,1384,,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,4.0,6.0,0.0,2.0,1.0,6.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,4.0,7.0,1.0,4.0,1.0,5.0,2.0,2.0,,6.0,3.0,8.0,20019.0,0
570,2018,1387,,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,2.0,0.0,9.0,1.0,5.0,2.0,12.0,1.0,4.0,4.0,2.0,2.0,2.0,,6.0,2.0,8.0,14105.0,1
571,2018,1391,,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,8.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,5.0,7.0,2.0,2.0,1.0,2.0,1.0,,4.0,2.0,1.0,8.0,14053.0,0
572,2018,1393,,0.0,2.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,10.0,9.0,5.0,5.0,1.0,3.0,1.0,3.0,1.0,2.0,5.0,9.0,1.0,8.0,12148.0,0
573,2018,1396,,0.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,1.0,0.0,2.0,6.0,4.0,5.0,6.0,1.0,3.0,2.0,2.0,1.0,,1.0,6.0,1.0,8.0,20019.0,0
574,2018,1401,,1.0,1.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,7.0,0.0,6.0,6.0,9.0,4.0,7.0,1.0,3.0,2.0,2.0,1.0,,3.0,8.0,2.0,8.0,14195.0,4
575,2018,1403,,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,14.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,3.0,1.0,1.0,1.0,5.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,,4.0,2.0,1.0,8.0,8194.0,0
576,2018,1409,,0.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,9.0,1.0,5.0,5.0,1.0,1.0,,3.0,8.0,0.0,8.0,19138.0,0
577,2018,1411,,0.0,2.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,0.0,0.0,1.0,0.0,3.0,10.0,4.0,2.0,7.0,2.0,3.0,3.0,1.0,0.0,2.0,4.0,7.0,1.0,8.0,14067.0,3
578,2018,1415,,0.0,1.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,,9.0,0.0,8.0,12030.0,3
579,2018,1417,,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,0.0,3.0,5.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,2.0,5.0,2.0,2.0,2.0,0.0,0.0,,,3.0,2.0,14.0,14067.0,1
580,2018,1425,,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,4.0,5.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,10.0,10.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,,3.0,0.0,9.0,13084.0,4
581,2018,1428,,0.0,2.0,3.0,19.0,6.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,5.0,3.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,11.0,1.0,5.0,5.0,1.0,2.0,2.0,3.0,8.0,2.0,8.0,19099.0,0
582,2018,1431,,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,4.0,0.0,3.0,2.0,8.0,5.0,7.0,2.0,2.0,2.0,1.0,1.0,,4.0,5.0,2.0,8.0,20208.0,7
583,2018,1437,,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,4.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,3.0,9.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,8.0,0.0,8.0,8074.0,0
584,2018,1440,,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,5.0,3.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,8.0,19035.0,0
585,2018,1441,,1.0,1.0,7.0,18.0,1.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,5.0,0.0,8.0,18025.0,0
586,2018,1443,,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,2.0,0.0,1.0,27.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,2.0,5.0,2.0,3.0,3.0,0.0,0.0,,3.0,6.0,0.0,8.0,14040.0,4
587,2018,1445,,1.0,1.0,3.0,14.0,4.0,0.0,0.0,1.0,0.0,0.0,24.0,3.0,5.0,3.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,1.0,3.0,2.0,1.0,4.0,9.0,1.0,5.0,5.0,0.0,0.0,2.0,3.0,7.0,2.0,8.0,14077.0,45
588,2018,1447,,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,5.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,10.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,,3.0,1.0,12.0,16086.0,0
589,2018,1450,,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,,8.0,2.0,8.0,8181.0,0
590,2018,1452,,0.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,3.0,3.0,6.0,0.0,8.0,20130.0,0
591,2018,1455,,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,5.0,1.0,6.0,0.0,0.0,0.0,13.0,2.0,0.0,3.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,4.0,10.0,1.0,6.0,5.0,1.0,1.0,2.0,4.0,3.0,1.0,8.0,13049.0,0
592,2018,1461,,0.0,1.0,4.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,4.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,2.0,6.0,1.0,3.0,2.0,3.0,2.0,2.0,4.0,5.0,0.0,8.0,20019.0,2
593,2018,1462,,0.0,1.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,3.0,1.0,3.0,10.0,7.0,2.0,6.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,9.0,2.0,8.0,12115.0,0
594,2018,1466,,0.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,3.0,0.0,5.0,6.0,6.0,5.0,8.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,5.0,1.0,8.0,20071.0,6
595,2018,1470,,0.0,1.0,7.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,15.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,10.0,3.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,,8.0,2.0,8.0,14077.0,0
596,2018,1476,,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,5.0,9.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,10.0,2.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,0.0,9.0,8028.0,0
597,2018,1479,,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,7.0,0.0,0.0,2.0,0.0,3.0,10.0,8.0,2.0,6.0,2.0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,1.0,9.0,14105.0,0
598,2018,1483,,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,,5.0,1.0,8.0,20208.0,22
599,2018,1486,,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,8.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,5.0,0.0,8.0,20017.0,0
600,2018,1489,,0.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,5.0,11.0,1.0,8.0,8.0,0.0,1.0,,,5.0,1.0,8.0,4010.0,0
601,2018,1491,,0.0,2.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,9.0,1.0,8.0,13087.0,1
602,2018,1499,,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,1.0,0.0,1.0,10.0,2.0,0.0,3.0,4.0,6.0,0.0,0.0,3.0,1.0,4.0,7.0,9.0,2.0,11.0,1.0,4.0,3.0,2.0,1.0,,,8.0,1.0,8.0,8038.0,0
603,2018,1502,,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,2.0,10.0,5.0,2.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,,3.0,2.0,8.0,19138.0,0
604,2018,1503,,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,10.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,,3.0,2.0,8.0,13151.0,10
605,2018,1504,,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,1.0,5.0,0.0,2.0,1.0,7.0,1.0,0.0,2.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,8.0,2.0,8.0,8145.0,2
606,2018,1508,,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,9.0,2.0,10.0,1.0,5.0,5.0,1.0,1.0,2.0,,7.0,2.0,12.0,14048.0,3
607,2018,1509,,1.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,2.0,4.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,8.0,11.0,0.0,0.0,3.0,0.0,2.0,2.0,10.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,,3.0,1.0,8.0,9044.0,10
608,2018,1511,,1.0,1.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,13.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,4.0,1.0,4.0,1.0,9.0,4.0,5.0,2.0,2.0,2.0,0.0,0.0,,4.0,8.0,1.0,8.0,9044.0,1
609,2018,1512,,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,7.0,1.0,3.0,3.0,0.0,0.0,2.0,,6.0,1.0,14.0,20130.0,0
610,2018,1513,,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,,6.0,1.0,8.0,20069.0,0
611,2018,1516,,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,5.0,8.0,1.0,2.0,1.0,2.0,1.0,,4.0,6.0,0.0,8.0,20069.0,0
612,2018,1519,,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,,5.0,2.0,8.0,19135.0,3
613,2018,1522,,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,7.0,6.0,0.0,0.0,1.0,2.0,2.0,0.0,7.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,7.0,9.0,4.0,11.0,1.0,7.0,7.0,1.0,1.0,,3.0,3.0,0.0,8.0,13191.0,0
614,2018,1525,,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,2.0,6.0,1.0,3.0,1.0,3.0,1.0,,3.0,5.0,1.0,8.0,19099.0,1
615,2018,1528,,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,2.0,7.0,1.0,3.0,3.0,0.0,0.0,2.0,3.0,5.0,1.0,8.0,2149.0,0
616,2018,1530,,1.0,1.0,4.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,4.0,5.0,3.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,1.0,2.0,,9.0,2.0,8.0,19099.0,3
617,2018,1533,,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,2.0,12.0,2.0,7.0,7.0,0.0,0.0,2.0,,6.0,0.0,8.0,14105.0,0
618,2018,1534,,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,3.0,0.0,1.0,3.0,1.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,6.0,2.0,2.0,2.0,0.0,0.0,,4.0,6.0,0.0,8.0,14057.0,4
619,2018,1535,,1.0,1.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,11.0,1.0,15.0,2.0,0.0,0.0,1.0,1.0,5.0,6.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,,,9.0,0.0,10.0,12115.0,4
620,2018,1540,,0.0,2.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,12.0,0.0,0.0,1.0,0.0,1.0,10.0,4.0,2.0,11.0,1.0,7.0,7.0,1.0,1.0,,,1.0,1.0,8.0,14057.0,0
621,2018,1542,,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,2.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,10.0,4.0,5.0,7.0,2.0,3.0,3.0,0.0,0.0,2.0,3.0,5.0,1.0,8.0,20019.0,0
622,2018,1543,,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,10.0,1.0,5.0,5.0,0.0,1.0,2.0,,8.0,2.0,8.0,8012.0,0
623,2018,1544,,0.0,1.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,9.0,0.0,0.0,3.0,0.0,2.0,10.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,8.0,8074.0,0
624,2018,1547,,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,9.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,6.0,0.0,8.0,19097.0,16
625,2018,1548,,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,2.0,2.0,10.0,8.0,5.0,6.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,9.0,0.0,8.0,14105.0,0
626,2018,1557,,0.0,2.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,5.0,2.0,3.0,1.0,3.0,2.0,,,9.0,0.0,8.0,20054.0,3
627,2018,1560,,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,6.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,8.0,4.0,10.0,1.0,5.0,5.0,1.0,1.0,2.0,,6.0,2.0,9.0,13084.0,1
628,2018,1564,,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,3.0,3.0,11.0,0.0,0.0,1.0,1.0,0.0,2.0,9.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,,,6.0,2.0,6.0,20019.0,0
629,2018,1566,,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,6.0,0.0,8.0,13034.0,0
630,2018,1569,,1.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,2.0,4.0,2.0,1.0,8.0,2149.0,0
631,2018,1572,,0.0,2.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,12.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,9.0,1.0,6.0,5.0,1.0,1.0,,3.0,1.0,2.0,8.0,19004.0,4
632,2018,1574,,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,3.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,,4.0,8.0,0.0,8.0,8181.0,0
633,2018,1580,,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,2.0,9.0,1.0,3.0,3.0,2.0,1.0,2.0,,8.0,2.0,8.0,8074.0,0
634,2018,1583,,0.0,2.0,3.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,9.0,5.0,9.0,1.0,5.0,5.0,1.0,1.0,,3.0,9.0,2.0,8.0,19036.0,0
635,2018,1584,,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,3.0,2.0,9.0,5.0,11.0,1.0,6.0,5.0,1.0,1.0,2.0,,7.0,2.0,8.0,14048.0,2
636,2018,1586,,1.0,1.0,2.0,19.0,3.0,0.0,1.0,0.0,0.0,1.0,22.0,2.0,5.0,2.0,6.0,0.0,1.0,1.0,7.0,5.0,0.0,5.0,3.0,9.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,4.0,9.0,1.0,4.0,4.0,1.0,1.0,,4.0,8.0,2.0,8.0,19186.0,0
